url,origin,date,status
"http://www.sciencedirect.com/science/article/pii/S0040162513001698","bing","[ { ""$date"" : 1416262253228 }, { ""$date"" : 1416262253229 } ]","[ true, true ]"
"http://www.cse.dmu.ac.uk/~bstahl/index_html_files/2013_RRI_ICT_chapter.pdf","bing","[ { ""$date"" : 1416262255885 }, { ""$date"" : 1416262255886 } ]","[ true, true ]"
"http://www.ihs.ac.at/sociology/research-fields/responsible-research-and-innovation-rri/","bing","[ { ""$date"" : 1416262258559 }, { ""$date"" : 1416262258560 } ]","[ true, true ]"
"http://atomiumculture.eu/content/role-media-responsible-research-and-innovation","bing","[ { ""$date"" : 1416262261222 }, { ""$date"" : 1416262261223 } ]","[ true, true ]"
"http://www.wiley.com/WileyCDA/WileyTitle/productCd-1119966361.html","bing","[ { ""$date"" : 1416262263890 }, { ""$date"" : 1416262263891 } ]","[ true, true ]"
"http://www.icsti.org/IMG/pdf/Lino_PAULA.pdf","bing","[ { ""$date"" : 1416262266542 }, { ""$date"" : 1416262266543 } ]","[ true, true ]"
"http://nuffieldbioethics.org/report/neurotechnologies/responsible-research-innovation/","bing","[ { ""$date"" : 1416262269226 }, { ""$date"" : 1416262269227 } ]","[ true, true ]"
"http://jackstilgoe.wordpress.com/2014/09/16/responsible-research-and-innovation-in-action/","bing","[ { ""$date"" : 1416262271900 }, { ""$date"" : 1416262271901 } ]","[ true, true ]"
"http://www.nottingham.ac.uk/home/events/responsible-research-and-innovation-seminars.aspx","bing","[ { ""$date"" : 1416262274555 }, { ""$date"" : 1416262274556 } ]","[ true, true ]"
"http://renevonschomberg.wordpress.com/definition-of-responsible-innovation/","bing","[ { ""$date"" : 1416262277224 }, { ""$date"" : 1416262277225 } ]","[ true, true ]"
"http://www.vinnova.se/PageFiles/287042669/8_Presentation_WP2013_sansINTRO.pdf","bing","[ { ""$date"" : 1416262279873 }, { ""$date"" : 1416262279874 } ]","[ true, true ]"
"https://attheinterface.wordpress.com/tag/responsible-research-and-innovation/","bing","[ { ""$date"" : 1416262282558 }, { ""$date"" : 1416262282559 } ]","[ true, true ]"
"https://blogs.nottingham.ac.uk/makingsciencepublic/files/2014/09/RRI-report-linked.pdf","bing","[ { ""$date"" : 1416262285217 }, { ""$date"" : 1416262285218 } ]","[ true, true ]"
"http://vge-europe.eu/public/Dublin_Atomium_Culture_250213__.pdf","bing","[ { ""$date"" : 1416262287885 }, { ""$date"" : 1416262287886 } ]","[ true, true ]"
"https://morri.res-agora.eu/","bing","[ { ""$date"" : 1416262290536 }, { ""$date"" : 1416262290537 } ]","[ true, true ]"
"http://www.ucl.ac.uk/sts/research/projects/rri/aboutus","bing","[ { ""$date"" : 1416262293177 }, { ""$date"" : 1416262293177 } ]","[ true, true ]"
"http://www.lirdef.univ-montp2.fr/node/464","bing","[ { ""$date"" : 1416262295862 }, { ""$date"" : 1416262295863 } ]","[ true, true ]"
"http://www.academia.edu/People/Responsible_Research_and_Innovation","bing","[ { ""$date"" : 1416262298515 }, { ""$date"" : 1416262298516 } ]","[ true, true ]"
"http://www.youtube.com/watch","bing","[ { ""$date"" : 1416262301175 }, { ""$date"" : 1416262301176 } ]","[ true, true ]"
"http://responsibility-rri.eu/responsible-research-innovation/","bing","[ { ""$date"" : 1416262303824 }, { ""$date"" : 1416262303825 } ]","[ true, true ]"
"http://mslp.ac-dijon.fr/IMG/pdf/cst_sondage_europeen.pdf","bing","[ { ""$date"" : 1416262306497 }, { ""$date"" : 1416262306498 } ]","[ true, true ]"
"http://edepot.wur.nl/304847","bing","[ { ""$date"" : 1416262309151 }, { ""$date"" : 1416262309152 } ]","[ true, true ]"
"http://ebn.be/project/rri-tools-1","bing","[ { ""$date"" : 1416262311808 }, { ""$date"" : 1416262311809 } ]","[ true, true ]"
"http://link.springer.com/article/10.1007/s11948-013-9480-1","bing","[ { ""$date"" : 1416262314469 }, { ""$date"" : 1416262314470 } ]","[ true, true ]"
"http://www.progressproject.eu/","bing","[ { ""$date"" : 1416262317124 }, { ""$date"" : 1416262317125 } ]","[ true, true ]"
"http://byinnovation.eu/sis-rri-science-innovation-and-society-achieving-responsible-research-and-innovation/","bing","[ { ""$date"" : 1416262319805 }, { ""$date"" : 1416262319805 } ]","[ true, true ]"
"http://beforeitsnews.com/science-and-technology/2014/09/responsible-research-and-innovation-in-action-2720712.html","bing","[ { ""$date"" : 1416262322488 }, { ""$date"" : 1416262322488 } ]","[ true, true ]"
"http://ora.ox.ac.uk/objects/uuid%3A99e5e08d-db1b-4e3b-8b92-2cbcb05cd014/datastreams/ATTACHMENT01","bing","[ { ""$date"" : 1416262325171 }, { ""$date"" : 1416262325172 } ]","[ true, true ]"
"http://www.donneesdelarecherche.fr/spip.php","bing","[ { ""$date"" : 1416262327850 }, { ""$date"" : 1416262327850 } ]","[ true, true ]"
"http://www.cesaer.org/en/projects/responsible-research-and-innovation-rri/","bing","[ { ""$date"" : 1416262330620 }, { ""$date"" : 1416262330620 } ]","[ true, true ]"
"http://www.palgrave-journals.com/ejis/journal/v21/n3/full/ejis201219a.html","bing","[ { ""$date"" : 1416262333298 }, { ""$date"" : 1416262333298 } ]","[ true, true ]"
